User _ID,Product_ID,Product_Category,Purchase History,Rating
U0227,P029,Electronics,"[('P029', datetime.date(2024, 7, 15)), ('P007', datetime.date(2024, 10, 18)), ('P010', datetime.date(2024, 3, 31))]",2.4
U0227,P007,Apparel,"[('P029', datetime.date(2024, 7, 15)), ('P007', datetime.date(2024, 10, 18)), ('P010', datetime.date(2024, 3, 31))]",4.7
U0227,P010,Home Appliances,"[('P029', datetime.date(2024, 7, 15)), ('P007', datetime.date(2024, 10, 18)), ('P010', datetime.date(2024, 3, 31))]",1.6
U0228,P049,Groceries,"[('P049', datetime.date(2024, 2, 24)), ('P009', datetime.date(2024, 9, 17)), ('P040', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 11, 1))]",3.6
U0228,P009,Home Appliances,"[('P049', datetime.date(2024, 2, 24)), ('P009', datetime.date(2024, 9, 17)), ('P040', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 11, 1))]",4.6
U0228,P040,Groceries,"[('P049', datetime.date(2024, 2, 24)), ('P009', datetime.date(2024, 9, 17)), ('P040', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 11, 1))]",4.9
U0228,P023,Toys,"[('P049', datetime.date(2024, 2, 24)), ('P009', datetime.date(2024, 9, 17)), ('P040', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 11, 1))]",1.6
U0229,P019,Toys,"[('P019', datetime.date(2024, 9, 28)), ('P040', datetime.date(2024, 2, 27))]",1.5
U0229,P040,Groceries,"[('P019', datetime.date(2024, 9, 28)), ('P040', datetime.date(2024, 2, 27))]",1.4
U0230,P041,Groceries,"[('P041', datetime.date(2024, 4, 19)), ('P025', datetime.date(2024, 2, 28)), ('P023', datetime.date(2024, 4, 16)), ('P024', datetime.date(2024, 3, 19)), ('P014', datetime.date(2024, 6, 1))]",2.1
U0230,P025,Electronics,"[('P041', datetime.date(2024, 4, 19)), ('P025', datetime.date(2024, 2, 28)), ('P023', datetime.date(2024, 4, 16)), ('P024', datetime.date(2024, 3, 19)), ('P014', datetime.date(2024, 6, 1))]",4.8
U0230,P023,Toys,"[('P041', datetime.date(2024, 4, 19)), ('P025', datetime.date(2024, 2, 28)), ('P023', datetime.date(2024, 4, 16)), ('P024', datetime.date(2024, 3, 19)), ('P014', datetime.date(2024, 6, 1))]",3.4
U0230,P024,Books,"[('P041', datetime.date(2024, 4, 19)), ('P025', datetime.date(2024, 2, 28)), ('P023', datetime.date(2024, 4, 16)), ('P024', datetime.date(2024, 3, 19)), ('P014', datetime.date(2024, 6, 1))]",1.3
U0230,P014,Home Appliances,"[('P041', datetime.date(2024, 4, 19)), ('P025', datetime.date(2024, 2, 28)), ('P023', datetime.date(2024, 4, 16)), ('P024', datetime.date(2024, 3, 19)), ('P014', datetime.date(2024, 6, 1))]",4.0
U0231,P010,Home Appliances,"[('P010', datetime.date(2024, 8, 26))]",4.4
U0232,P004,Apparel,"[('P004', datetime.date(2024, 10, 12)), ('P033', datetime.date(2024, 11, 2)), ('P044', datetime.date(2024, 8, 8))]",3.2
U0232,P033,Books,"[('P004', datetime.date(2024, 10, 12)), ('P033', datetime.date(2024, 11, 2)), ('P044', datetime.date(2024, 8, 8))]",2.7
U0232,P044,Groceries,"[('P004', datetime.date(2024, 10, 12)), ('P033', datetime.date(2024, 11, 2)), ('P044', datetime.date(2024, 8, 8))]",3.9
U0233,P032,Apparel,"[('P032', datetime.date(2024, 7, 9)), ('P009', datetime.date(2024, 7, 29))]",2.0
U0233,P009,Home Appliances,"[('P032', datetime.date(2024, 7, 9)), ('P009', datetime.date(2024, 7, 29))]",1.0
U0234,P005,Electronics,"[('P005', datetime.date(2024, 7, 11)), ('P025', datetime.date(2024, 5, 18)), ('P011', datetime.date(2024, 9, 4)), ('P028', datetime.date(2024, 3, 18)), ('P032', datetime.date(2024, 7, 4))]",4.7
U0234,P025,Electronics,"[('P005', datetime.date(2024, 7, 11)), ('P025', datetime.date(2024, 5, 18)), ('P011', datetime.date(2024, 9, 4)), ('P028', datetime.date(2024, 3, 18)), ('P032', datetime.date(2024, 7, 4))]",1.7
U0234,P011,Toys,"[('P005', datetime.date(2024, 7, 11)), ('P025', datetime.date(2024, 5, 18)), ('P011', datetime.date(2024, 9, 4)), ('P028', datetime.date(2024, 3, 18)), ('P032', datetime.date(2024, 7, 4))]",2.1
U0234,P028,Electronics,"[('P005', datetime.date(2024, 7, 11)), ('P025', datetime.date(2024, 5, 18)), ('P011', datetime.date(2024, 9, 4)), ('P028', datetime.date(2024, 3, 18)), ('P032', datetime.date(2024, 7, 4))]",4.6
U0234,P032,Apparel,"[('P005', datetime.date(2024, 7, 11)), ('P025', datetime.date(2024, 5, 18)), ('P011', datetime.date(2024, 9, 4)), ('P028', datetime.date(2024, 3, 18)), ('P032', datetime.date(2024, 7, 4))]",4.7
U0235,P039,Toys,"[('P039', datetime.date(2024, 10, 22))]",2.6
U0236,P022,Apparel,"[('P022', datetime.date(2024, 10, 29)), ('P003', datetime.date(2024, 3, 17))]",3.8
U0236,P003,Books,"[('P022', datetime.date(2024, 10, 29)), ('P003', datetime.date(2024, 3, 17))]",1.2
U0237,P022,Apparel,"[('P022', datetime.date(2024, 8, 24)), ('P045', datetime.date(2024, 6, 2)), ('P007', datetime.date(2024, 7, 28)), ('P045', datetime.date(2024, 8, 21)), ('P033', datetime.date(2024, 2, 27))]",3.4
U0237,P045,Toys,"[('P022', datetime.date(2024, 8, 24)), ('P045', datetime.date(2024, 6, 2)), ('P007', datetime.date(2024, 7, 28)), ('P045', datetime.date(2024, 8, 21)), ('P033', datetime.date(2024, 2, 27))]",4.5
U0237,P007,Apparel,"[('P022', datetime.date(2024, 8, 24)), ('P045', datetime.date(2024, 6, 2)), ('P007', datetime.date(2024, 7, 28)), ('P045', datetime.date(2024, 8, 21)), ('P033', datetime.date(2024, 2, 27))]",1.4
U0237,P045,Toys,"[('P022', datetime.date(2024, 8, 24)), ('P045', datetime.date(2024, 6, 2)), ('P007', datetime.date(2024, 7, 28)), ('P045', datetime.date(2024, 8, 21)), ('P033', datetime.date(2024, 2, 27))]",1.4
U0237,P033,Books,"[('P022', datetime.date(2024, 8, 24)), ('P045', datetime.date(2024, 6, 2)), ('P007', datetime.date(2024, 7, 28)), ('P045', datetime.date(2024, 8, 21)), ('P033', datetime.date(2024, 2, 27))]",1.8
U0238,P028,Electronics,"[('P028', datetime.date(2024, 3, 26)), ('P002', datetime.date(2024, 4, 14))]",2.2
U0238,P002,Toys,"[('P028', datetime.date(2024, 3, 26)), ('P002', datetime.date(2024, 4, 14))]",4.4
U0239,P049,Groceries,"[('P049', datetime.date(2024, 6, 23)), ('P047', datetime.date(2024, 3, 5)), ('P029', datetime.date(2024, 7, 31)), ('P042', datetime.date(2024, 1, 20))]",4.3
U0239,P047,Apparel,"[('P049', datetime.date(2024, 6, 23)), ('P047', datetime.date(2024, 3, 5)), ('P029', datetime.date(2024, 7, 31)), ('P042', datetime.date(2024, 1, 20))]",1.7
U0239,P029,Electronics,"[('P049', datetime.date(2024, 6, 23)), ('P047', datetime.date(2024, 3, 5)), ('P029', datetime.date(2024, 7, 31)), ('P042', datetime.date(2024, 1, 20))]",3.8
U0239,P042,Toys,"[('P049', datetime.date(2024, 6, 23)), ('P047', datetime.date(2024, 3, 5)), ('P029', datetime.date(2024, 7, 31)), ('P042', datetime.date(2024, 1, 20))]",1.3
U0240,P011,Toys,"[('P011', datetime.date(2024, 4, 9)), ('P041', datetime.date(2024, 6, 21)), ('P002', datetime.date(2024, 9, 17)), ('P029', datetime.date(2024, 2, 27)), ('P009', datetime.date(2024, 9, 9))]",1.3
U0240,P041,Groceries,"[('P011', datetime.date(2024, 4, 9)), ('P041', datetime.date(2024, 6, 21)), ('P002', datetime.date(2024, 9, 17)), ('P029', datetime.date(2024, 2, 27)), ('P009', datetime.date(2024, 9, 9))]",2.3
U0240,P002,Toys,"[('P011', datetime.date(2024, 4, 9)), ('P041', datetime.date(2024, 6, 21)), ('P002', datetime.date(2024, 9, 17)), ('P029', datetime.date(2024, 2, 27)), ('P009', datetime.date(2024, 9, 9))]",3.6
U0240,P029,Electronics,"[('P011', datetime.date(2024, 4, 9)), ('P041', datetime.date(2024, 6, 21)), ('P002', datetime.date(2024, 9, 17)), ('P029', datetime.date(2024, 2, 27)), ('P009', datetime.date(2024, 9, 9))]",4.1
U0240,P009,Home Appliances,"[('P011', datetime.date(2024, 4, 9)), ('P041', datetime.date(2024, 6, 21)), ('P002', datetime.date(2024, 9, 17)), ('P029', datetime.date(2024, 2, 27)), ('P009', datetime.date(2024, 9, 9))]",4.1
U0241,P024,Books,"[('P024', datetime.date(2024, 3, 25)), ('P022', datetime.date(2024, 2, 19)), ('P041', datetime.date(2024, 1, 14)), ('P025', datetime.date(2024, 7, 22)), ('P005', datetime.date(2024, 2, 22))]",4.9
U0241,P022,Apparel,"[('P024', datetime.date(2024, 3, 25)), ('P022', datetime.date(2024, 2, 19)), ('P041', datetime.date(2024, 1, 14)), ('P025', datetime.date(2024, 7, 22)), ('P005', datetime.date(2024, 2, 22))]",3.1
U0241,P041,Groceries,"[('P024', datetime.date(2024, 3, 25)), ('P022', datetime.date(2024, 2, 19)), ('P041', datetime.date(2024, 1, 14)), ('P025', datetime.date(2024, 7, 22)), ('P005', datetime.date(2024, 2, 22))]",1.5
U0241,P025,Electronics,"[('P024', datetime.date(2024, 3, 25)), ('P022', datetime.date(2024, 2, 19)), ('P041', datetime.date(2024, 1, 14)), ('P025', datetime.date(2024, 7, 22)), ('P005', datetime.date(2024, 2, 22))]",3.3
U0241,P005,Electronics,"[('P024', datetime.date(2024, 3, 25)), ('P022', datetime.date(2024, 2, 19)), ('P041', datetime.date(2024, 1, 14)), ('P025', datetime.date(2024, 7, 22)), ('P005', datetime.date(2024, 2, 22))]",4.9
U0242,P048,Electronics,"[('P048', datetime.date(2024, 6, 26)), ('P007', datetime.date(2024, 5, 21))]",2.2
U0242,P007,Apparel,"[('P048', datetime.date(2024, 6, 26)), ('P007', datetime.date(2024, 5, 21))]",2.0
U0243,P034,Home Appliances,"[('P034', datetime.date(2024, 8, 15)), ('P042', datetime.date(2024, 9, 30)), ('P039', datetime.date(2024, 3, 11)), ('P030', datetime.date(2024, 5, 21))]",2.2
U0243,P042,Toys,"[('P034', datetime.date(2024, 8, 15)), ('P042', datetime.date(2024, 9, 30)), ('P039', datetime.date(2024, 3, 11)), ('P030', datetime.date(2024, 5, 21))]",2.0
U0243,P039,Toys,"[('P034', datetime.date(2024, 8, 15)), ('P042', datetime.date(2024, 9, 30)), ('P039', datetime.date(2024, 3, 11)), ('P030', datetime.date(2024, 5, 21))]",4.2
U0243,P030,Home Appliances,"[('P034', datetime.date(2024, 8, 15)), ('P042', datetime.date(2024, 9, 30)), ('P039', datetime.date(2024, 3, 11)), ('P030', datetime.date(2024, 5, 21))]",2.0
U0244,P042,Toys,"[('P042', datetime.date(2024, 11, 6))]",3.6
U0245,P037,Groceries,"[('P037', datetime.date(2024, 2, 29)), ('P038', datetime.date(2024, 7, 16)), ('P042', datetime.date(2024, 8, 20))]",3.8
U0245,P038,Home Appliances,"[('P037', datetime.date(2024, 2, 29)), ('P038', datetime.date(2024, 7, 16)), ('P042', datetime.date(2024, 8, 20))]",1.6
U0245,P042,Toys,"[('P037', datetime.date(2024, 2, 29)), ('P038', datetime.date(2024, 7, 16)), ('P042', datetime.date(2024, 8, 20))]",3.8
U0246,P031,Home Appliances,"[('P031', datetime.date(2024, 5, 24)), ('P013', datetime.date(2024, 9, 10)), ('P034', datetime.date(2024, 2, 18)), ('P042', datetime.date(2024, 7, 22)), ('P011', datetime.date(2024, 6, 12))]",3.8
U0246,P013,Home Appliances,"[('P031', datetime.date(2024, 5, 24)), ('P013', datetime.date(2024, 9, 10)), ('P034', datetime.date(2024, 2, 18)), ('P042', datetime.date(2024, 7, 22)), ('P011', datetime.date(2024, 6, 12))]",3.8
U0246,P034,Home Appliances,"[('P031', datetime.date(2024, 5, 24)), ('P013', datetime.date(2024, 9, 10)), ('P034', datetime.date(2024, 2, 18)), ('P042', datetime.date(2024, 7, 22)), ('P011', datetime.date(2024, 6, 12))]",4.9
U0246,P042,Toys,"[('P031', datetime.date(2024, 5, 24)), ('P013', datetime.date(2024, 9, 10)), ('P034', datetime.date(2024, 2, 18)), ('P042', datetime.date(2024, 7, 22)), ('P011', datetime.date(2024, 6, 12))]",2.9
U0246,P011,Toys,"[('P031', datetime.date(2024, 5, 24)), ('P013', datetime.date(2024, 9, 10)), ('P034', datetime.date(2024, 2, 18)), ('P042', datetime.date(2024, 7, 22)), ('P011', datetime.date(2024, 6, 12))]",4.8
U0247,P039,Toys,"[('P039', datetime.date(2024, 4, 1)), ('P041', datetime.date(2024, 1, 27)), ('P034', datetime.date(2024, 5, 17))]",1.8
U0247,P041,Groceries,"[('P039', datetime.date(2024, 4, 1)), ('P041', datetime.date(2024, 1, 27)), ('P034', datetime.date(2024, 5, 17))]",4.7
U0247,P034,Home Appliances,"[('P039', datetime.date(2024, 4, 1)), ('P041', datetime.date(2024, 1, 27)), ('P034', datetime.date(2024, 5, 17))]",2.7
U0248,P037,Groceries,"[('P037', datetime.date(2024, 1, 14)), ('P027', datetime.date(2024, 9, 20)), ('P028', datetime.date(2024, 11, 7)), ('P037', datetime.date(2024, 4, 25)), ('P033', datetime.date(2024, 8, 20))]",1.3
U0248,P027,Home Appliances,"[('P037', datetime.date(2024, 1, 14)), ('P027', datetime.date(2024, 9, 20)), ('P028', datetime.date(2024, 11, 7)), ('P037', datetime.date(2024, 4, 25)), ('P033', datetime.date(2024, 8, 20))]",1.7
U0248,P028,Electronics,"[('P037', datetime.date(2024, 1, 14)), ('P027', datetime.date(2024, 9, 20)), ('P028', datetime.date(2024, 11, 7)), ('P037', datetime.date(2024, 4, 25)), ('P033', datetime.date(2024, 8, 20))]",2.3
U0248,P037,Groceries,"[('P037', datetime.date(2024, 1, 14)), ('P027', datetime.date(2024, 9, 20)), ('P028', datetime.date(2024, 11, 7)), ('P037', datetime.date(2024, 4, 25)), ('P033', datetime.date(2024, 8, 20))]",4.3
U0248,P033,Books,"[('P037', datetime.date(2024, 1, 14)), ('P027', datetime.date(2024, 9, 20)), ('P028', datetime.date(2024, 11, 7)), ('P037', datetime.date(2024, 4, 25)), ('P033', datetime.date(2024, 8, 20))]",1.7
U0249,P038,Home Appliances,"[('P038', datetime.date(2024, 9, 5)), ('P029', datetime.date(2024, 9, 3)), ('P020', datetime.date(2024, 9, 24))]",1.2
U0249,P029,Electronics,"[('P038', datetime.date(2024, 9, 5)), ('P029', datetime.date(2024, 9, 3)), ('P020', datetime.date(2024, 9, 24))]",3.3
U0249,P020,Toys,"[('P038', datetime.date(2024, 9, 5)), ('P029', datetime.date(2024, 9, 3)), ('P020', datetime.date(2024, 9, 24))]",2.2
U0250,P025,Electronics,"[('P025', datetime.date(2024, 7, 14)), ('P026', datetime.date(2024, 3, 3))]",1.8
U0250,P026,Electronics,"[('P025', datetime.date(2024, 7, 14)), ('P026', datetime.date(2024, 3, 3))]",2.6
U0251,P013,Home Appliances,"[('P013', datetime.date(2024, 1, 24)), ('P013', datetime.date(2024, 9, 2)), ('P014', datetime.date(2024, 9, 3)), ('P015', datetime.date(2024, 6, 7)), ('P027', datetime.date(2024, 8, 25))]",3.7
U0251,P013,Home Appliances,"[('P013', datetime.date(2024, 1, 24)), ('P013', datetime.date(2024, 9, 2)), ('P014', datetime.date(2024, 9, 3)), ('P015', datetime.date(2024, 6, 7)), ('P027', datetime.date(2024, 8, 25))]",4.8
U0251,P014,Home Appliances,"[('P013', datetime.date(2024, 1, 24)), ('P013', datetime.date(2024, 9, 2)), ('P014', datetime.date(2024, 9, 3)), ('P015', datetime.date(2024, 6, 7)), ('P027', datetime.date(2024, 8, 25))]",3.9
U0251,P015,Books,"[('P013', datetime.date(2024, 1, 24)), ('P013', datetime.date(2024, 9, 2)), ('P014', datetime.date(2024, 9, 3)), ('P015', datetime.date(2024, 6, 7)), ('P027', datetime.date(2024, 8, 25))]",2.0
U0251,P027,Home Appliances,"[('P013', datetime.date(2024, 1, 24)), ('P013', datetime.date(2024, 9, 2)), ('P014', datetime.date(2024, 9, 3)), ('P015', datetime.date(2024, 6, 7)), ('P027', datetime.date(2024, 8, 25))]",4.1
U0252,P021,Books,"[('P021', datetime.date(2024, 5, 22))]",3.0
U0253,P041,Groceries,"[('P041', datetime.date(2024, 3, 5)), ('P050', datetime.date(2024, 10, 13)), ('P001', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 7, 23))]",4.4
U0253,P050,Books,"[('P041', datetime.date(2024, 3, 5)), ('P050', datetime.date(2024, 10, 13)), ('P001', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 7, 23))]",2.4
U0253,P001,Groceries,"[('P041', datetime.date(2024, 3, 5)), ('P050', datetime.date(2024, 10, 13)), ('P001', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 7, 23))]",1.2
U0253,P016,Books,"[('P041', datetime.date(2024, 3, 5)), ('P050', datetime.date(2024, 10, 13)), ('P001', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 7, 23))]",2.2
U0254,P028,Electronics,"[('P028', datetime.date(2024, 7, 28)), ('P013', datetime.date(2024, 1, 7))]",3.2
U0254,P013,Home Appliances,"[('P028', datetime.date(2024, 7, 28)), ('P013', datetime.date(2024, 1, 7))]",3.4
U0255,P042,Toys,"[('P042', datetime.date(2024, 10, 7)), ('P041', datetime.date(2024, 2, 1)), ('P016', datetime.date(2024, 6, 5)), ('P038', datetime.date(2024, 4, 14)), ('P018', datetime.date(2024, 6, 15))]",2.0
U0255,P041,Groceries,"[('P042', datetime.date(2024, 10, 7)), ('P041', datetime.date(2024, 2, 1)), ('P016', datetime.date(2024, 6, 5)), ('P038', datetime.date(2024, 4, 14)), ('P018', datetime.date(2024, 6, 15))]",2.2
U0255,P016,Books,"[('P042', datetime.date(2024, 10, 7)), ('P041', datetime.date(2024, 2, 1)), ('P016', datetime.date(2024, 6, 5)), ('P038', datetime.date(2024, 4, 14)), ('P018', datetime.date(2024, 6, 15))]",1.3
U0255,P038,Home Appliances,"[('P042', datetime.date(2024, 10, 7)), ('P041', datetime.date(2024, 2, 1)), ('P016', datetime.date(2024, 6, 5)), ('P038', datetime.date(2024, 4, 14)), ('P018', datetime.date(2024, 6, 15))]",1.4
U0255,P018,Home Appliances,"[('P042', datetime.date(2024, 10, 7)), ('P041', datetime.date(2024, 2, 1)), ('P016', datetime.date(2024, 6, 5)), ('P038', datetime.date(2024, 4, 14)), ('P018', datetime.date(2024, 6, 15))]",4.0
U0256,P025,Electronics,"[('P025', datetime.date(2024, 5, 2)), ('P030', datetime.date(2024, 11, 7)), ('P020', datetime.date(2024, 6, 7)), ('P036', datetime.date(2024, 5, 20)), ('P034', datetime.date(2024, 6, 9))]",4.2
U0256,P030,Home Appliances,"[('P025', datetime.date(2024, 5, 2)), ('P030', datetime.date(2024, 11, 7)), ('P020', datetime.date(2024, 6, 7)), ('P036', datetime.date(2024, 5, 20)), ('P034', datetime.date(2024, 6, 9))]",3.1
U0256,P020,Toys,"[('P025', datetime.date(2024, 5, 2)), ('P030', datetime.date(2024, 11, 7)), ('P020', datetime.date(2024, 6, 7)), ('P036', datetime.date(2024, 5, 20)), ('P034', datetime.date(2024, 6, 9))]",1.8
U0256,P036,Toys,"[('P025', datetime.date(2024, 5, 2)), ('P030', datetime.date(2024, 11, 7)), ('P020', datetime.date(2024, 6, 7)), ('P036', datetime.date(2024, 5, 20)), ('P034', datetime.date(2024, 6, 9))]",1.6
U0256,P034,Home Appliances,"[('P025', datetime.date(2024, 5, 2)), ('P030', datetime.date(2024, 11, 7)), ('P020', datetime.date(2024, 6, 7)), ('P036', datetime.date(2024, 5, 20)), ('P034', datetime.date(2024, 6, 9))]",2.0
U0257,P043,Toys,"[('P043', datetime.date(2024, 2, 14)), ('P023', datetime.date(2024, 8, 16)), ('P026', datetime.date(2024, 6, 7))]",3.8
U0257,P023,Toys,"[('P043', datetime.date(2024, 2, 14)), ('P023', datetime.date(2024, 8, 16)), ('P026', datetime.date(2024, 6, 7))]",4.7
U0257,P026,Electronics,"[('P043', datetime.date(2024, 2, 14)), ('P023', datetime.date(2024, 8, 16)), ('P026', datetime.date(2024, 6, 7))]",4.3
U0258,P012,Home Appliances,"[('P012', datetime.date(2024, 9, 26)), ('P008', datetime.date(2024, 6, 3)), ('P042', datetime.date(2024, 5, 29))]",2.1
U0258,P008,Books,"[('P012', datetime.date(2024, 9, 26)), ('P008', datetime.date(2024, 6, 3)), ('P042', datetime.date(2024, 5, 29))]",3.9
U0258,P042,Toys,"[('P012', datetime.date(2024, 9, 26)), ('P008', datetime.date(2024, 6, 3)), ('P042', datetime.date(2024, 5, 29))]",2.5
U0259,P011,Toys,"[('P011', datetime.date(2024, 5, 30)), ('P009', datetime.date(2024, 10, 8)), ('P032', datetime.date(2024, 5, 26)), ('P003', datetime.date(2024, 8, 19)), ('P012', datetime.date(2024, 5, 4))]",3.1
U0259,P009,Home Appliances,"[('P011', datetime.date(2024, 5, 30)), ('P009', datetime.date(2024, 10, 8)), ('P032', datetime.date(2024, 5, 26)), ('P003', datetime.date(2024, 8, 19)), ('P012', datetime.date(2024, 5, 4))]",1.5
U0259,P032,Apparel,"[('P011', datetime.date(2024, 5, 30)), ('P009', datetime.date(2024, 10, 8)), ('P032', datetime.date(2024, 5, 26)), ('P003', datetime.date(2024, 8, 19)), ('P012', datetime.date(2024, 5, 4))]",1.8
U0259,P003,Books,"[('P011', datetime.date(2024, 5, 30)), ('P009', datetime.date(2024, 10, 8)), ('P032', datetime.date(2024, 5, 26)), ('P003', datetime.date(2024, 8, 19)), ('P012', datetime.date(2024, 5, 4))]",1.7
U0259,P012,Home Appliances,"[('P011', datetime.date(2024, 5, 30)), ('P009', datetime.date(2024, 10, 8)), ('P032', datetime.date(2024, 5, 26)), ('P003', datetime.date(2024, 8, 19)), ('P012', datetime.date(2024, 5, 4))]",1.6
U0260,P024,Books,"[('P024', datetime.date(2024, 10, 23)), ('P004', datetime.date(2024, 6, 8)), ('P023', datetime.date(2024, 10, 7)), ('P032', datetime.date(2024, 5, 8)), ('P035', datetime.date(2024, 5, 16))]",2.3
U0260,P004,Apparel,"[('P024', datetime.date(2024, 10, 23)), ('P004', datetime.date(2024, 6, 8)), ('P023', datetime.date(2024, 10, 7)), ('P032', datetime.date(2024, 5, 8)), ('P035', datetime.date(2024, 5, 16))]",1.1
U0260,P023,Toys,"[('P024', datetime.date(2024, 10, 23)), ('P004', datetime.date(2024, 6, 8)), ('P023', datetime.date(2024, 10, 7)), ('P032', datetime.date(2024, 5, 8)), ('P035', datetime.date(2024, 5, 16))]",1.9
U0260,P032,Apparel,"[('P024', datetime.date(2024, 10, 23)), ('P004', datetime.date(2024, 6, 8)), ('P023', datetime.date(2024, 10, 7)), ('P032', datetime.date(2024, 5, 8)), ('P035', datetime.date(2024, 5, 16))]",3.4
U0260,P035,Apparel,"[('P024', datetime.date(2024, 10, 23)), ('P004', datetime.date(2024, 6, 8)), ('P023', datetime.date(2024, 10, 7)), ('P032', datetime.date(2024, 5, 8)), ('P035', datetime.date(2024, 5, 16))]",4.5
U0261,P022,Apparel,"[('P022', datetime.date(2024, 6, 22)), ('P050', datetime.date(2024, 4, 1)), ('P044', datetime.date(2024, 5, 1)), ('P011', datetime.date(2024, 11, 6)), ('P021', datetime.date(2024, 5, 1))]",3.4
